FID,SRC_AGENCY,FIRE_ID,LATITUDE,LONGITUDE,YEAR,MONTH,DAY,REP_DATE,OUT_DATE,SIZE_HA,CAUSE,ECOZONE,ECOZ_REF,ECOZ_NAME,ECOZ_NOM
370651,QC,20201080439,48.8673,-72.34959999999998,2020,6,20,2020-06-20 00:00:00,2020-06-20 00:00:00,0.0,H,6,6b,Boreal Shield East,Bouclier bordal
370652,QC,20201080440,48.9682,-74.421,2020,6,20,2020-06-20 00:00:00,2020-06-21 00:00:00,4.8,L,6,6b,Boreal Shield East,Bouclier bordal
370653,QC,20201080441,49.1868,-74.44639999999998,2020,6,20,2020-06-20 00:00:00,2020-06-21 00:00:00,1.1,L,6,6b,Boreal Shield East,Bouclier bordal
370654,QC,20201080442,49.6242,-77.5449,2020,6,20,2020-06-20 00:00:00,2020-06-21 00:00:00,0.0,L,6,6b,Boreal Shield East,Bouclier bordal
370655,QC,20201080443,49.9623,-76.9363,2020,6,20,2020-06-20 00:00:00,2020-06-22 00:00:00,0.6,L,6,6b,Boreal Shield East,Bouclier bordal
370656,QC,20201080444,49.4414,-74.71899999999998,2020,6,20,2020-06-20 00:00:00,2020-06-21 00:00:00,0.1,L,6,6b,Boreal Shield East,Bouclier bordal
370657,QC,20201080445,50.1948,-74.7198,2020,6,20,2020-06-20 00:00:00,2020-06-21 00:00:00,0.3,L,6,6b,Boreal Shield East,Bouclier bordal
370658,QC,20201080446,49.8811,-75.0275,2020,6,20,2020-06-20 00:00:00,2020-06-22 00:00:00,0.3,L,6,6b,Boreal Shield East,Bouclier bordal
370659,QC,20201080447,49.228,-72.6102,2020,6,20,2020-06-20 00:00:00,2020-06-21 00:00:00,0.0,L,6,6b,Boreal Shield East,Bouclier bordal
370660,QC,20201080448,49.8578,-75.1164,2020,6,20,2020-06-20 00:00:00,2020-06-24 00:00:00,0.0,L,6,6b,Boreal Shield East,Bouclier bordal
370661,QC,20201080449,50.5983,-74.1333,2020,6,20,2020-06-20 00:00:00,2020-06-21 00:00:00,1.4,L,6,6b,Boreal Shield East,Bouclier bordal
370662,QC,20201080450,50.0627,-74.9931,2020,6,20,2020-06-20 00:00:00,2020-06-22 00:00:00,0.0,L,6,6b,Boreal Shield East,Bouclier bordal
370663,QC,20201080451,49.0085,-72.4753,2020,6,20,2020-06-20 00:00:00,2020-06-20 00:00:00,0.0,H,6,6b,Boreal Shield East,Bouclier bordal
370664,QC,20201080452,45.8029,-74.34919999999998,2020,6,20,2020-06-20 00:00:00,2020-06-21 00:00:00,0.0,H,6,6b,Boreal Shield East,Bouclier bordal
370665,QC,20201080453,48.9694,-74.4212,2020,6,20,2020-06-20 00:00:00,2020-06-30 00:00:00,39.4,L,6,6b,Boreal Shield East,Bouclier bordal
370666,QC,20201080454,49.3206,-72.28629999999998,2020,6,20,2020-06-20 00:00:00,2020-06-22 00:00:00,2.7,L,6,6b,Boreal Shield East,Bouclier bordal
370667,QC,20201080455,49.2826,-73.18609999999998,2020,6,21,2020-06-21 00:00:00,2020-06-25 00:00:00,16.2,L,6,6b,Boreal Shield East,Bouclier bordal
370668,QC,20201080456,49.4971,-74.7461,2020,6,20,2020-06-20 00:00:00,2020-06-26 00:00:00,7.9,L,6,6b,Boreal Shield East,Bouclier bordal
370669,QC,20201080457,46.382,-72.8041,2020,6,21,2020-06-21 00:00:00,2020-06-23 00:00:00,0.5,H,8,8,MixedWood Plain,Plaines d forits mixtes
370670,QC,20201080458,50.1474,-75.1066,2020,6,20,2020-06-20 00:00:00,2020-06-21 00:00:00,0.1,L,6,6b,Boreal Shield East,Bouclier bordal
370671,QC,20201080459,45.5373,-71.5843,2020,6,21,2020-06-21 00:00:00,2020-06-21 00:00:00,0.2,H,7,7,Atlantic Maritime,Maritime de l'Atlantique
370672,QC,20201080460,47.711,-72.5176,2020,6,22,2020-06-22 00:00:00,2020-06-23 00:00:00,0.5,H,6,6b,Boreal Shield East,Bouclier bordal
370673,QC,20201080461,45.8172,-74.4289,2020,6,21,2020-06-21 00:00:00,2020-06-22 00:00:00,0.0,H,6,6b,Boreal Shield East,Bouclier bordal
370674,QC,20201080462,45.5671,-75.7744,2020,6,21,2020-06-21 00:00:00,2020-06-21 00:00:00,0.3,H,6,6b,Boreal Shield East,Bouclier bordal
370675,QC,20201080463,49.8499,-75.1609,2020,6,20,2020-06-20 00:00:00,2020-06-27 00:00:00,16.0,L,6,6b,Boreal Shield East,Bouclier bordal
370676,QC,20201080464,47.297,-74.89589999999998,2020,6,22,2020-06-22 00:00:00,2020-06-24 00:00:00,1.5,H,6,6b,Boreal Shield East,Bouclier bordal
370677,QC,20201080465,47.3215,-73.1374,2020,6,22,2020-06-22 00:00:00,2020-06-24 00:00:00,1.3,L,6,6b,Boreal Shield East,Bouclier bordal
370678,QC,20201080466,49.5574,-69.5574,2020,6,22,2020-06-22 00:00:00,2020-06-23 00:00:00,0.1,L,6,6b,Boreal Shield East,Bouclier bordal
370679,QC,20201080467,45.7601,-74.1372,2020,6,22,2020-06-22 00:00:00,2020-06-23 00:00:00,0.4,H,6,6b,Boreal Shield East,Bouclier bordal
370680,QC,20201080468,45.7316,-74.2548,2020,6,22,2020-06-22 00:00:00,2020-06-24 00:00:00,0.7,H,6,6b,Boreal Shield East,Bouclier bordal
370681,QC,20201080469,49.4554,-70.3475,2020,6,22,2020-06-22 00:00:00,2020-06-28 00:00:00,7.4,L,6,6b,Boreal Shield East,Bouclier bordal
370682,QC,20201080470,48.2076,-70.1005,2020,6,22,2020-06-22 00:00:00,2020-06-24 00:00:00,0.2,L,6,6b,Boreal Shield East,Bouclier bordal
370683,QC,20201080471,50.7692,-76.2715,2020,6,20,2020-06-20 00:00:00,2020-06-24 00:00:00,1.6,L,6,6b,Boreal Shield East,Bouclier bordal
370684,QC,20201080472,49.3027,-69.2458,2020,6,22,2020-06-22 00:00:00,2020-06-23 00:00:00,0.8,L,6,6b,Boreal Shield East,Bouclier bordal
370685,QC,20201080473,49.2961,-69.67,2020,6,22,2020-06-22 00:00:00,2020-06-22 00:00:00,0.0,L,6,6b,Boreal Shield East,Bouclier bordal
370686,QC,20201080474,49.4634,-70.3367,2020,6,22,2020-06-22 00:00:00,2020-06-25 00:00:00,0.3,L,6,6b,Boreal Shield East,Bouclier bordal
370687,QC,20201080475,49.8366,-73.55119999999998,2020,6,20,2020-06-20 00:00:00,2020-06-24 00:00:00,0.4,L,6,6b,Boreal Shield East,Bouclier bordal
370688,QC,20201080476,49.6715,-70.0404,2020,6,21,2020-06-21 00:00:00,2020-06-27 00:00:00,18.3,L,6,6b,Boreal Shield East,Bouclier bordal
370689,QC,20201080477,49.5639,-69.6667,2020,6,22,2020-06-22 00:00:00,2020-06-23 00:00:00,0.0,L,6,6b,Boreal Shield East,Bouclier bordal
370690,QC,20201080478,49.1612,-69.4857,2020,6,22,2020-06-22 00:00:00,2020-06-24 00:00:00,2.3,L,6,6b,Boreal Shield East,Bouclier bordal
370691,QC,20201080479,46.2442,-71.8442,2020,6,19,2020-06-19 00:00:00,2020-06-19 00:00:00,0.1,H,8,8,MixedWood Plain,Plaines d forits mixtes
370692,QC,20201080480,45.4008,-73.5732,2020,6,22,2020-06-22 00:00:00,2020-06-22 00:00:00,0.0,H,8,8,MixedWood Plain,Plaines d forits mixtes
370693,QC,20201080481,49.2537,-69.5188,2020,6,22,2020-06-22 00:00:00,2020-06-28 00:00:00,4.7,L,6,6b,Boreal Shield East,Bouclier bordal
370694,QC,20201080482,46.262,-73.5079,2020,6,22,2020-06-22 00:00:00,2020-06-22 00:00:00,0.0,H,6,6b,Boreal Shield East,Bouclier bordal
370695,QC,20201080483,49.2082,-70.9542,2020,6,22,2020-06-22 00:00:00,2020-06-25 00:00:00,0.8,L,6,6b,Boreal Shield East,Bouclier bordal
370696,QC,20201080484,49.0498,-69.4813,2020,6,22,2020-06-22 00:00:00,2020-06-26 00:00:00,2.9,L,6,6b,Boreal Shield East,Bouclier bordal
370697,QC,20201080485,46.5233,-71.488,2020,6,22,2020-06-22 00:00:00,2020-06-22 00:00:00,0.0,H,8,8,MixedWood Plain,Plaines d forits mixtes
370698,QC,20201080486,46.9594,-73.52259999999998,2020,6,22,2020-06-22 00:00:00,2020-06-29 00:00:00,6.2,L,6,6b,Boreal Shield East,Bouclier bordal
370699,QC,20201080487,48.8518,-70.3972,2020,6,22,2020-06-22 00:00:00,2020-06-23 00:00:00,0.2,L,6,6b,Boreal Shield East,Bouclier bordal
370700,QC,20201080488,48.0946,-72.77549999999998,2020,6,22,2020-06-22 00:00:00,2020-06-25 00:00:00,21.3,L,6,6b,Boreal Shield East,Bouclier bordal
370701,QC,20201080489,46.3372,-74.49389999999998,2020,6,23,2020-06-23 00:00:00,2020-06-23 00:00:00,0.0,H,6,6b,Boreal Shield East,Bouclier bordal
370702,QC,20201080490,46.053,-73.71949999999998,2020,6,23,2020-06-23 00:00:00,2020-06-23 00:00:00,0.0,H,6,6b,Boreal Shield East,Bouclier bordal
370703,QC,20201080491,48.0936,-72.5299,2020,6,22,2020-06-22 00:00:00,2020-06-24 00:00:00,0.1,L,6,6b,Boreal Shield East,Bouclier bordal
370704,QC,20201080492,48.0576,-72.7579,2020,6,22,2020-06-22 00:00:00,2020-06-24 00:00:00,0.1,L,6,6b,Boreal Shield East,Bouclier bordal
370705,QC,20201080493,48.1862,-70.5817,2020,6,22,2020-06-22 00:00:00,2020-06-23 00:00:00,0.0,L,6,6b,Boreal Shield East,Bouclier bordal
370706,QC,20201080494,47.6403,-68.9868,2020,6,23,2020-06-23 00:00:00,2020-06-27 00:00:00,0.0,L,7,7,Atlantic Maritime,Maritime de l'Atlantique
370707,QC,20201080495,49.6079,-68.6987,2020,6,22,2020-06-22 00:00:00,2020-06-25 00:00:00,0.0,L,6,6b,Boreal Shield East,Bouclier bordal
370708,QC,20201080496,49.2089,-68.3925,2020,6,21,2020-06-21 00:00:00,2020-06-24 00:00:00,0.2,H,6,6b,Boreal Shield East,Bouclier bordal
370709,QC,20201080497,49.2019,-69.7276,2020,6,22,2020-06-22 00:00:00,2020-06-24 00:00:00,0.0,L,6,6b,Boreal Shield East,Bouclier bordal
370710,QC,20201080498,49.278,-69.4255,2020,6,22,2020-06-22 00:00:00,2020-06-23 00:00:00,0.0,L,6,6b,Boreal Shield East,Bouclier bordal
370711,QC,20201080499,48.147,-72.694,2020,6,22,2020-06-22 00:00:00,2020-06-24 00:00:00,0.1,L,6,6b,Boreal Shield East,Bouclier bordal
370712,QC,20201080500,48.0844,-72.6302,2020,6,22,2020-06-22 00:00:00,2020-06-24 00:00:00,0.1,L,6,6b,Boreal Shield East,Bouclier bordal
370713,QC,20201080501,47.9499,-70.2716,2020,6,23,2020-06-23 00:00:00,2020-06-25 00:00:00,0.4,H,6,6b,Boreal Shield East,Bouclier bordal
370714,QC,20201080502,46.3076,-73.7591,2020,6,23,2020-06-23 00:00:00,2020-06-23 00:00:00,0.1,H,6,6b,Boreal Shield East,Bouclier bordal
370715,QC,20201080503,46.0214,-75.0972,2020,6,24,2020-06-24 00:00:00,2020-06-24 00:00:00,0.0,H,6,6b,Boreal Shield East,Bouclier bordal
370716,QC,20201080504,45.4047,-73.8955,2020,6,22,2020-06-22 00:00:00,2020-06-23 00:00:00,1.7,H,8,8,MixedWood Plain,Plaines d forits mixtes
370717,QC,20201080505,48.488,-68.4754,2020,6,23,2020-06-23 00:00:00,2020-06-24 00:00:00,0.0,H,7,7,Atlantic Maritime,Maritime de l'Atlantique
